==========================================================================================
============================ ALGORITMO MEMETICO GENERACIONAL =============================
==========================================================================================
Datos: _ejemplo | Seed: 12255133 | Cruce: OX2 | Población: 100
k_greedy: 5 | Aleatorios: 80% | k_torneo: 2 | Cruce: 70% | Mutación: 10%
Élites: 1 | k_worst: 3 | Max eval: 50000 | Max seg: 60
Max iter. tabú: 50000 | Tenencia: 3
==========================================================================================

==========================================================================================
=                                   POBLACIÓN INICIAL                                    =
==========================================================================================
   [ 74]  [2, 4, 1, 3...]                 |  Costo:    408  |  Gen:  1
   [ 75]  [2, 1, 3, 4...]                 |  Costo:    342  |  Gen:  1
   [ 76]  [1, 3, 2, 4...]                 |  Costo:    412  |  Gen:  1
   [ 77]  [1, 2, 3, 4...]                 |  Costo:    350  |  Gen:  1
   [ 78]  [1, 3, 4, 2...]                 |  Costo:    328  |  Gen:  1
   [ 79]  [4, 3, 1, 2...]                 |  Costo:    346  |  Gen:  1
   [ 80]  [2, 4, 1, 3...]                 |  Costo:    408  |  Gen:  1
   [ 81]  [3, 4, 2, 1...]                 |  Costo:    358  |  Gen:  1
   [ 82]  [1, 4, 2, 3...]                 |  Costo:    400  |  Gen:  1
   [ 83]  [2, 4, 1, 3...]                 |  Costo:    408  |  Gen:  1
   [ 84]  [2, 1, 4, 3...]                 |  Costo:    370  |  Gen:  1
   [ 85]  [1, 2, 4, 3...]                 |  Costo:    322  |  Gen:  1
   [ 86]  [3, 2, 4, 1...]                 |  Costo:    352  |  Gen:  1
   [ 87]  [2, 4, 3, 1...]                 |  Costo:    336  |  Gen:  1
   [ 88]  [2, 3, 4, 1...]                 |  Costo:    352  |  Gen:  1
   [ 89]  [4, 3, 2, 1...]                 |  Costo:    386  |  Gen:  1
   [ 90]  [4, 1, 2, 3...]                 |  Costo:    350  |  Gen:  1
   [ 91]  [1, 3, 4, 2...]                 |  Costo:    328  |  Gen:  1
   [ 92]  [2, 1, 4, 3...]                 |  Costo:    370  |  Gen:  1
   [ 93]  [1, 2, 3, 4...]                 |  Costo:    350  |  Gen:  1
   [ 94]  [4, 3, 2, 1...]                 |  Costo:    386  |  Gen:  1
   [ 95]  [3, 1, 4, 2...]                 |  Costo:    376  |  Gen:  1
   [ 96]  [2, 1, 3, 4...]                 |  Costo:    342  |  Gen:  1
   [ 97]  [2, 3, 1, 4...]                 |  Costo:    396  |  Gen:  1
   [ 98]  [3, 4, 1, 2...]                 |  Costo:    374  |  Gen:  1
   [ 99]  [2, 3, 1, 4...]                 |  Costo:    396  |  Gen:  1

   → Mejor: 310 | Promedio: 361 | Peor: 412
==========================================================================================

████████████████████████████████████████████████████████████████████████████████████████████████████
█                                  GENERACIÓN 1 - Evaluaciones: 1                                  █
████████████████████████████████████████████████████████████████████████████████████████████████████


==========================================================================================
GEN 1 | Eval: 1 | Mejor: 310 | Prom: 361 | Peor: 412
==========================================================================================

✓ SELECCIÓN (100 individuos):
   ╔═  [  0]  [3, 2, 1, 4...]                 |     326  |  Gen:  2
   ╚═  [  1]  [3, 1, 2, 4...]                 |     334  |  Gen:  2
   ╔═  [  2]  [3, 2, 1, 4...]                 |     326  |  Gen:  2
   ╚═  [  3]  [3, 2, 1, 4...]                 |     326  |  Gen:  2
   ╔═  [  4]  [1, 3, 4, 2...]                 |     328  |  Gen:  2
   ╚═  [  5]  [1, 4, 3, 2...]                 |     344  |  Gen:  2
   ╔═  [  6]  [4, 3, 1, 2...]                 |     346  |  Gen:  2
   ╚═  [  7]  [1, 4, 3, 2...]                 |     344  |  Gen:  2
   ╔═  [  8]  [1, 4, 3, 2...]                 |     344  |  Gen:  2
   ╚═  [  9]  [1, 4, 2, 3...]                 |     400  |  Gen:  2
   ╔═  [ 10]  [3, 2, 4, 1...]                 |     352  |  Gen:  2
   ╚═  [ 11]  [2, 3, 4, 1...]                 |     352  |  Gen:  2
   ╔═  [ 12]  [3, 4, 2, 1...]                 |     358  |  Gen:  2
   ╚═  [ 13]  [2, 1, 4, 3...]                 |     370  |  Gen:  2
       [ 14]  [4, 1, 2, 3...]                 |     350  |  Gen:  1
       [ 15]  [3, 2, 1, 4...]                 |     326  |  Gen:  1
🧬 ╔═  [ 16]  [1, 2, 3, 4...]                 |     350  |  Gen:  2
   ╚═  [ 17]  [4, 1, 3, 2...]                 |     364  |  Gen:  2
       [ 18]  [2, 1, 3, 4...]                 |     342  |  Gen:  1
       [ 19]  [2, 4, 3, 1...]                 |     336  |  Gen:  1
   ╔═  [ 20]  [2, 1, 3, 4...]                 |     342  |  Gen:  2
   ╚═  [ 21]  [2, 1, 3, 4...]                 |     342  |  Gen:  2
🧬 ╔═  [ 22]  [1, 2, 4, 3...]                 |     322  |  Gen:  2
   ╚═  [ 23]  [1, 4, 3, 2...]                 |     344  |  Gen:  2
   ╔═  [ 24]  [4, 3, 1, 2...]                 |     346  |  Gen:  2
   ╚═  [ 25]  [4, 1, 2, 3...]                 |     350  |  Gen:  2
   ╔═  [ 26]  [1, 2, 3, 4...]                 |     350  |  Gen:  2
🧬 ╚═  [ 27]  [3, 2, 1, 4...]                 |     326  |  Gen:  2
       [ 28]  [3, 4, 2, 1...]                 |     358  |  Gen:  1
       [ 29]  [2, 1, 4, 3...]                 |     370  |  Gen:  1
   ╔═  [ 30]  [4, 3, 2, 1...]                 |     386  |  Gen:  2
   ╚═  [ 31]  [3, 4, 2, 1...]                 |     358  |  Gen:  2
   ╔═  [ 32]  [3, 2, 1, 4...]                 |     326  |  Gen:  2
   ╚═  [ 33]  [3, 2, 1, 4...]                 |     326  |  Gen:  2
       [ 34]  [2, 3, 1, 4...]                 |     396  |  Gen:  1
       [ 35]  [1, 3, 4, 2...]                 |     328  |  Gen:  1
   ╔═  [ 36]  [3, 2, 1, 4...]                 |     326  |  Gen:  2
   ╚═  [ 37]  [3, 1, 2, 4...]                 |     334  |  Gen:  2
       [ 38]  [3, 1, 2, 4...]                 |     334  |  Gen:  1
       [ 39]  [4, 2, 1, 3...]                 |     310  |  Gen:  1
   ╔═  [ 40]  [4, 3, 1, 2...]                 |     346  |  Gen:  2
   ╚═  [ 41]  [4, 2, 1, 3...]                 |     310  |  Gen:  2
   ╔═  [ 42]  [1, 2, 3, 4...]                 |     350  |  Gen:  2
   ╚═  [ 43]  [1, 4, 2, 3...]                 |     400  |  Gen:  2
   ╔═  [ 44]  [3, 2, 1, 4...]                 |     326  |  Gen:  2
🧬 ╚═  [ 45]  [2, 4, 3, 1...]                 |     336  |  Gen:  2
   ╔═  [ 46]  [1, 4, 3, 2...]                 |     344  |  Gen:  2
   ╚═  [ 47]  [1, 3, 4, 2...]                 |     328  |  Gen:  2
   ╔═  [ 48]  [3, 1, 2, 4...]                 |     334  |  Gen:  2
   ╚═  [ 49]  [4, 2, 3, 1...]                 |     364  |  Gen:  2
🧬 ╔═  [ 50]  [4, 3, 1, 2...]                 |     346  |  Gen:  2
   ╚═  [ 51]  [3, 2, 4, 1...]                 |     352  |  Gen:  2
